Cuts,CoverCuts,FlowCoverCuts,LiftProjectCuts,MIRCuts,RelaxLiftCuts,SubMIPCuts,CutPasses,GomoryPasses,Gap
0,0,1,0,0,0,2,0,1,0.5036
0,0,1,0,0,0,2,1,0,0.2954
0,0,1,0,0,0,2,1,1,0.2954
0,0,1,0,0,0,2,2,0,0.2954
0,0,1,0,0,0,2,2,1,0.2954
0,0,1,0,0,1,1,0,0,0.5036
0,0,1,0,0,1,1,0,1,0.5036
0,0,1,0,0,1,1,1,0,0.2538
0,0,1,0,0,1,1,1,1,0.2275
0,0,1,0,0,1,1,2,0,0.2539
0,0,1,0,0,1,1,2,1,0.2536
0,0,1,0,0,1,2,0,0,0.5036
0,0,1,0,0,1,2,0,1,0.5036
0,0,1,0,0,1,2,1,0,0.2954
0,0,1,0,0,1,2,1,1,0.2954
0,0,1,0,0,1,2,2,0,0.2954
0,0,1,0,0,1,2,2,1,0.2954
0,0,1,0,1,0,1,0,0,0.5036
0,0,1,0,1,0,1,0,1,0.5036
0,0,1,0,1,0,1,1,0,0.0466
0,0,1,0,1,0,1,1,1,0.2576
0,0,1,0,1,0,1,2,0,0.2535
0,0,1,0,1,0,1,2,1,0.253
0,0,1,0,1,0,2,0,0,0.5036
0,0,1,0,1,0,2,0,1,0.5036
0,0,1,0,1,0,2,1,0,0.2954
0,0,1,0,1,0,2,1,1,0.2954
0,0,1,0,1,0,2,2,0,0.2954
0,0,1,0,1,0,2,2,1,0.2954
0,0,1,0,1,1,1,0,0,0.5036
0,0,1,0,1,1,1,0,1,0.5036
0,0,1,0,1,1,1,1,0,0.2534
0,0,1,0,1,1,1,1,1,0.225
0,0,1,0,1,1,1,2,0,0.2534
0,0,1,0,1,1,1,2,1,0.253
0,0,1,0,1,1,2,0,0,0.5036
0,0,1,0,1,1,2,0,1,0.5036
0,0,1,0,1,1,2,1,0,0.2954
0,0,1,0,1,1,2,1,1,0.2954
0,0,1,0,1,1,2,2,0,0.2954
0,0,1,0,1,1,2,2,1,0.2954
0,0,1,1,0,0,1,0,0,0.5036
0,0,1,1,0,0,1,0,1,0.5036
0,0,1,1,0,0,1,1,0,0.2534
0,0,1,1,0,0,1,1,1,0.2251
0,0,1,1,0,0,1,2,0,0.7139
0,0,1,1,0,0,1,2,1,0.7136
0,0,1,1,0,0,2,0,0,0.5036
0,0,1,1,0,0,2,0,1,0.5036
0,0,1,1,0,0,2,1,0,0.2954
0,0,1,1,0,0,2,1,1,0.2954
0,0,1,1,0,0,2,2,0,0.2954
0,0,1,1,0,0,2,2,1,0.2954
0,0,1,1,0,1,1,0,0,0.5036
0,0,1,1,0,1,1,0,1,0.5036
0,0,1,1,0,1,1,1,0,0.2538
0,0,1,1,0,1,1,1,1,0.2275
0,0,1,1,0,1,1,2,0,0.2539
0,0,1,1,0,1,1,2,1,0.2536
0,0,1,1,0,1,2,0,0,0.5036
0,0,1,1,0,1,2,0,1,0.5036
0,0,1,1,0,1,2,1,0,0.2954
0,0,1,1,0,1,2,1,1,0.2954
0,0,1,1,0,1,2,2,0,0.2954
0,0,1,1,0,1,2,2,1,0.2954
0,0,1,1,1,0,1,0,0,0.5036
0,0,1,1,1,0,1,0,1,0.5036
0,0,1,1,1,0,1,1,0,0.0466
0,0,1,1,1,0,1,1,1,0.2576
0,0,1,1,1,0,1,2,0,0.2535
0,0,1,1,1,0,1,2,1,0.253
0,0,1,1,1,0,2,0,0,0.5036
0,0,1,1,1,0,2,0,1,0.5036
0,0,1,1,1,0,2,1,0,0.2954
0,0,1,1,1,0,2,1,1,0.2954
0,0,1,1,1,0,2,2,0,0.2954
0,0,1,1,1,0,2,2,1,0.2954
0,0,1,1,1,1,1,0,0,0.5036
0,0,1,1,1,1,1,0,1,0.5036
0,0,1,1,1,1,1,1,0,0.2534
0,0,1,1,1,1,1,1,1,0.225
0,0,1,1,1,1,1,2,0,0.2534
0,0,1,1,1,1,1,2,1,0.253
0,0,1,1,1,1,2,0,0,0.5036
0,0,1,1,1,1,2,0,1,0.5036
0,0,1,1,1,1,2,1,0,0.2954
0,0,1,1,1,1,2,1,1,0.2954
0,0,1,1,1,1,2,2,0,0.2954
0,0,1,1,1,1,2,2,1,0.2954
0,1,0,0,0,0,1,0,0,0.5036
0,1,0,0,0,0,1,0,1,0.5036
0,1,0,0,0,0,1,1,0,0.742
0,1,0,0,0,0,1,1,1,0.2263
0,1,0,0,0,0,1,2,0,0.2964
0,1,0,0,0,0,1,2,1,0.7188
0,1,0,0,0,0,2,0,0,0.5036
0,1,0,0,0,0,2,0,1,0.5036
0,1,0,0,0,0,2,1,0,0.2954
0,1,0,0,0,0,2,1,1,0.2954
0,1,0,0,0,0,2,2,0,0.2954
0,1,0,0,0,0,2,2,1,0.2954
0,1,0,0,0,1,1,0,0,0.5036
0,1,0,0,0,1,1,0,1,0.5036
0,1,0,0,0,1,1,1,0,0.7347
0,1,0,0,0,1,1,1,1,0.4764
0,1,0,0,0,1,1,2,0,0.7231
0,1,0,0,0,1,1,2,1,0.7188
0,1,0,0,0,1,2,0,0,0.5036
0,1,0,0,0,1,2,0,1,0.5036
0,1,0,0,0,1,2,1,0,0.2954
0,1,0,0,0,1,2,1,1,0.2954
0,1,0,0,0,1,2,2,0,0.2954
0,1,0,0,0,1,2,2,1,0.2954
0,1,0,0,1,0,1,0,0,0.5036
0,1,0,0,1,0,1,0,1,0.5036
0,1,0,0,1,0,1,1,0,0.4168
0,1,0,0,1,0,1,1,1,0.6065
0,1,0,0,1,0,1,2,0,0.723
0,1,0,0,1,0,1,2,1,0.7187
0,1,0,0,1,0,2,0,0,0.5036
0,1,0,0,1,0,2,0,1,0.5036
0,1,0,0,1,0,2,1,0,0.2954
0,1,0,0,1,0,2,1,1,0.2954
0,1,0,0,1,0,2,2,0,0.2954
0,1,0,0,1,0,2,2,1,0.2954
0,1,0,0,1,1,1,0,0,0.5036
0,1,0,0,1,1,1,0,1,0.5036
0,1,0,0,1,1,1,1,0,0.2134
0,1,0,0,1,1,1,1,1,0.7684
0,1,0,0,1,1,1,2,0,0.7231
0,1,0,0,1,1,1,2,1,0.7188
0,1,0,0,1,1,2,0,0,0.5036
0,1,0,0,1,1,2,0,1,0.5036
0,1,0,0,1,1,2,1,0,0.2954
0,1,0,0,1,1,2,1,1,0.2954
0,1,0,0,1,1,2,2,0,0.2954
0,1,0,0,1,1,2,2,1,0.2954
0,1,0,1,0,0,1,0,0,0.5036
0,1,0,1,0,0,1,0,1,0.5036
0,1,0,1,0,0,1,1,0,0.7238
0,1,0,1,0,0,1,1,1,0.2263
0,1,0,1,0,0,1,2,0,0.7231
0,1,0,1,0,0,1,2,1,0.7188
0,1,0,1,0,0,2,0,0,0.5036
0,1,0,1,0,0,2,0,1,0.5036
0,1,0,1,0,0,2,1,0,0.2954
0,1,0,1,0,0,2,1,1,0.2954
0,1,0,1,0,0,2,2,0,0.2954
0,1,0,1,0,0,2,2,1,0.2954
0,1,0,1,0,1,1,0,0,0.5036
0,1,0,1,0,1,1,0,1,0.5036
0,1,0,1,0,1,1,1,0,0.2189
0,1,0,1,0,1,1,1,1,0.4764
0,1,0,1,0,1,1,2,0,0.7231
0,1,0,1,0,1,1,2,1,0.7188
0,1,0,1,0,1,2,0,0,0.5036
0,1,0,1,0,1,2,0,1,0.5036
0,1,0,1,0,1,2,1,0,0.2954
0,1,0,1,0,1,2,1,1,0.2954
0,1,0,1,0,1,2,2,0,0.2954
0,1,0,1,0,1,2,2,1,0.2954
0,1,0,1,1,0,1,0,0,0.5036
0,1,0,1,1,0,1,0,1,0.5036
0,1,0,1,1,0,1,1,0,0.4168
0,1,0,1,1,0,1,1,1,0.6065
0,1,0,1,1,0,1,2,0,0.723
0,1,0,1,1,0,1,2,1,0.7187
0,1,0,1,1,0,2,0,0,0.5036
0,1,0,1,1,0,2,0,1,0.5036
0,1,0,1,1,0,2,1,0,0.2954
0,1,0,1,1,0,2,1,1,0.2954
0,1,0,1,1,0,2,2,0,0.2954
0,1,0,1,1,0,2,2,1,0.2954
0,1,0,1,1,1,1,0,0,0.5036
0,1,0,1,1,1,1,0,1,0.5036
0,1,0,1,1,1,1,1,0,0.2134
0,1,0,1,1,1,1,1,1,0.7684
0,1,0,1,1,1,1,2,0,0.7231
0,1,0,1,1,1,1,2,1,0.7188
0,1,0,1,1,1,2,0,0,0.5036
0,1,0,1,1,1,2,0,1,0.5036
0,1,0,1,1,1,2,1,0,0.2954
0,1,0,1,1,1,2,1,1,0.2954
0,1,0,1,1,1,2,2,0,0.2954
0,1,0,1,1,1,2,2,1,0.2954
0,1,1,0,0,0,1,0,0,0.5036
0,1,1,0,0,0,1,0,1,0.5036
0,1,1,0,0,0,1,1,0,0.2274
0,1,1,0,0,0,1,1,1,0.2269
0,1,1,0,0,0,1,2,0,0.7139
0,1,1,0,0,0,1,2,1,0.7136
0,1,1,0,0,0,2,0,0,0.5036
0,1,1,0,0,0,2,0,1,0.5036
0,1,1,0,0,0,2,1,0,0.2954
0,1,1,0,0,0,2,1,1,0.2954
0,1,1,0,0,0,2,2,0,0.2954
0,1,1,0,0,0,2,2,1,0.2954
0,1,1,0,0,1,1,0,0,0.5036
0,1,1,0,0,1,1,0,1,0.5036
0,1,1,0,0,1,1,1,0,0.2537
0,1,1,0,0,1,1,1,1,0.047
0,1,1,0,0,1,1,2,0,0.2539
0,1,1,0,0,1,1,2,1,0.2536
0,1,1,0,0,1,2,0,0,0.5036
0,1,1,0,0,1,2,0,1,0.5036
0,1,1,0,0,1,2,1,0,0.2954
0,1,1,0,0,1,2,1,1,0.2954
0,1,1,0,0,1,2,2,0,0.2954
0,1,1,0,0,1,2,2,1,0.2954
0,1,1,0,1,0,1,0,0,0.5036
0,1,1,0,1,0,1,0,1,0.5036
0,1,1,0,1,0,1,1,0,0.0527
0,1,1,0,1,0,1,1,1,0.2528
0,1,1,0,1,0,1,2,0,0.2535
0,1,1,0,1,0,1,2,1,0.253
0,1,1,0,1,0,2,0,0,0.5036
0,1,1,0,1,0,2,0,1,0.5036
0,1,1,0,1,0,2,1,0,0.2954
0,1,1,0,1,0,2,1,1,0.2954
0,1,1,0,1,0,2,2,0,0.2954
0,1,1,0,1,0,2,2,1,0.2954
0,1,1,0,1,1,1,0,0,0.5036
0,1,1,0,1,1,1,0,1,0.5036
0,1,1,0,1,1,1,1,0,0.0296
0,1,1,0,1,1,1,1,1,0.227
0,1,1,0,1,1,1,2,0,0.2534
0,1,1,0,1,1,1,2,1,0.253
0,1,1,0,1,1,2,0,0,0.5036
0,1,1,0,1,1,2,0,1,0.5036
0,1,1,0,1,1,2,1,0,0.2954
0,1,1,0,1,1,2,1,1,0.2954
0,1,1,0,1,1,2,2,0,0.2954
0,1,1,0,1,1,2,2,1,0.2954
0,1,1,1,0,0,1,0,0,0.5036
0,1,1,1,0,0,1,0,1,0.5036
0,1,1,1,0,0,1,1,0,0.2274
0,1,1,1,0,0,1,1,1,0.2269
0,1,1,1,0,0,1,2,0,0.7139
0,1,1,1,0,0,1,2,1,0.7136
0,1,1,1,0,0,2,0,0,0.5036
0,1,1,1,0,0,2,0,1,0.5036
0,1,1,1,0,0,2,1,0,0.2954
0,1,1,1,0,0,2,1,1,0.2954
0,1,1,1,0,0,2,2,0,0.2954
0,1,1,1,0,0,2,2,1,0.2954
0,1,1,1,0,1,1,0,0,0.5036
0,1,1,1,0,1,1,0,1,0.5036
0,1,1,1,0,1,1,1,0,0.2537
0,1,1,1,0,1,1,1,1,0.047
0,1,1,1,0,1,1,2,0,0.2539
0,1,1,1,0,1,1,2,1,0.2536
0,1,1,1,0,1,2,0,0,0.5036
0,1,1,1,0,1,2,0,1,0.5036
0,1,1,1,0,1,2,1,0,0.2954
0,1,1,1,0,1,2,1,1,0.2954
0,1,1,1,0,1,2,2,0,0.2954
0,1,1,1,0,1,2,2,1,0.2954
0,1,1,1,1,0,1,0,0,0.5036
0,1,1,1,1,0,1,0,1,0.5036
0,1,1,1,1,0,1,1,0,0.0527
0,1,1,1,1,0,1,1,1,0.2528
0,1,1,1,1,0,1,2,0,0.2535
0,1,1,1,1,0,1,2,1,0.253
0,1,1,1,1,0,2,0,0,0.5036
0,1,1,1,1,0,2,0,1,0.5036
0,1,1,1,1,0,2,1,0,0.2954
0,1,1,1,1,0,2,1,1,0.2954
0,1,1,1,1,0,2,2,0,0.2954
0,1,1,1,1,0,2,2,1,0.2954
0,1,1,1,1,1,1,0,0,0.5036
0,1,1,1,1,1,1,0,1,0.5036
0,1,1,1,1,1,1,1,0,0.0296
0,1,1,1,1,1,1,1,1,0.227
0,1,1,1,1,1,1,2,0,0.2534
0,1,1,1,1,1,1,2,1,0.253
0,1,1,1,1,1,2,0,0,0.5036
0,1,1,1,1,1,2,0,1,0.5036
0,1,1,1,1,1,2,1,0,0.2954
0,1,1,1,1,1,2,1,1,0.2954
0,1,1,1,1,1,2,2,0,0.2954
0,1,1,1,1,1,2,2,1,0.2954
1,0,0,0,0,0,1,0,0,0.5036
1,0,0,0,0,0,1,0,1,0.5036
1,0,0,0,0,0,1,1,0,0.2982
1,0,0,0,0,0,1,1,1,0.6556
1,0,0,0,0,0,1,2,0,0.2982
1,0,0,0,0,0,1,2,1,0.7408
1,0,0,0,0,0,2,0,0,0.5036
1,0,0,0,0,0,2,0,1,0.5036
1,0,0,0,0,0,2,1,0,0.9926
1,0,0,0,0,0,2,1,1,0.2954
1,0,0,0,0,0,2,2,0,0.9926
1,0,0,0,0,0,2,2,1,0.2954
1,0,0,0,0,1,1,0,0,0.5036
1,0,0,0,0,1,1,0,1,0.5036
1,0,0,0,0,1,1,1,0,0.5207
1,0,0,0,0,1,1,1,1,0.5197
1,0,0,0,0,1,1,2,0,0.727
1,0,0,0,0,1,1,2,1,0.7227
1,0,0,0,0,1,2,0,0,0.5036
1,0,0,0,0,1,2,0,1,0.5036
1,0,0,0,0,1,2,1,0,0.2954
1,0,0,0,0,1,2,1,1,0.2954
1,0,0,0,0,1,2,2,0,0.2954
1,0,0,0,0,1,2,2,1,0.2954
1,0,0,0,1,0,1,0,0,0.5036
1,0,0,0,1,0,1,0,1,0.5036
1,0,0,0,1,0,1,1,0,0.9734
1,0,0,0,1,0,1,1,1,0.5917
1,0,0,0,1,0,1,2,0,0.7268
1,0,0,0,1,0,1,2,1,0.7225
1,0,0,0,1,0,2,0,0,0.5036
1,0,0,0,1,0,2,0,1,0.5036
1,0,0,0,1,0,2,1,0,0.2954
1,0,0,0,1,0,2,1,1,0.2954
1,0,0,0,1,0,2,2,0,0.2954
1,0,0,0,1,0,2,2,1,0.2954
1,0,0,0,1,1,1,0,0,0.5036
1,0,0,0,1,1,1,0,1,0.5036
1,0,0,0,1,1,1,1,0,0.5411
1,0,0,0,1,1,1,1,1,0.7989
1,0,0,0,1,1,1,2,0,0.727
1,0,0,0,1,1,1,2,1,0.7227
1,0,0,0,1,1,2,0,0,0.5036
1,0,0,0,1,1,2,0,1,0.5036
1,0,0,0,1,1,2,1,0,0.2954
1,0,0,0,1,1,2,1,1,0.2954
1,0,0,0,1,1,2,2,0,0.2954
1,0,0,0,1,1,2,2,1,0.2954
1,0,0,1,0,0,1,0,0,0.5036
1,0,0,1,0,0,1,0,1,0.5036
1,0,0,1,0,0,1,1,0,0.5958
1,0,0,1,0,0,1,1,1,0.6556
1,0,0,1,0,0,1,2,0,0.727
1,0,0,1,0,0,1,2,1,0.7408
1,0,0,1,0,0,2,0,0,0.5036
1,0,0,1,0,0,2,0,1,0.5036
1,0,0,1,0,0,2,1,0,0.585
1,0,0,1,0,0,2,1,1,0.2954
1,0,0,1,0,0,2,2,0,0.2954
1,0,0,1,0,0,2,2,1,0.2954
1,0,0,1,0,1,1,0,0,0.5036
1,0,0,1,0,1,1,0,1,0.5036
1,0,0,1,0,1,1,1,0,0.5123
1,0,0,1,0,1,1,1,1,0.5197
1,0,0,1,0,1,1,2,0,0.7268
1,0,0,1,0,1,1,2,1,0.7227
1,0,0,1,0,1,2,0,0,0.5036
1,0,0,1,0,1,2,0,1,0.5036
1,0,0,1,0,1,2,1,0,0.2954
1,0,0,1,0,1,2,1,1,0.2954
1,0,0,1,0,1,2,2,0,0.2954
1,0,0,1,0,1,2,2,1,0.2954
1,0,0,1,1,0,1,0,0,0.5036
1,0,0,1,1,0,1,0,1,0.5036
1,0,0,1,1,0,1,1,0,0.9734
1,0,0,1,1,0,1,1,1,0.5917
1,0,0,1,1,0,1,2,0,0.7268
1,0,0,1,1,0,1,2,1,0.7225
1,0,0,1,1,0,2,0,0,0.5036
1,0,0,1,1,0,2,0,1,0.5036
1,0,0,1,1,0,2,1,0,0.2954
1,0,0,1,1,0,2,1,1,0.2954
1,0,0,1,1,0,2,2,0,0.2954
1,0,0,1,1,0,2,2,1,0.2954
1,0,0,1,1,1,1,0,0,0.5036
1,0,0,1,1,1,1,0,1,0.5036
1,0,0,1,1,1,1,1,0,0.5411
1,0,0,1,1,1,1,1,1,0.7989
1,0,0,1,1,1,1,2,0,0.727
1,0,0,1,1,1,1,2,1,0.7227
1,0,0,1,1,1,2,0,0,0.5036
1,0,0,1,1,1,2,0,1,0.5036
1,0,0,1,1,1,2,1,0,0.2954
1,0,0,1,1,1,2,1,1,0.2954
1,0,0,1,1,1,2,2,0,0.2954
1,0,0,1,1,1,2,2,1,0.2954
1,0,1,0,0,0,1,0,0,0.5036
1,0,1,0,0,0,1,0,1,0.5036
1,0,1,0,0,0,1,1,0,0.2534
1,0,1,0,0,0,1,1,1,0.2251
1,0,1,0,0,0,1,2,0,0.7139
1,0,1,0,0,0,1,2,1,0.7136
1,0,1,0,0,0,2,0,0,0.5036
1,0,1,0,0,0,2,0,1,0.5036
1,0,1,0,0,0,2,1,0,0.2954
1,0,1,0,0,0,2,1,1,0.2954
1,0,1,0,0,0,2,2,0,0.2954
1,0,1,0,0,0,2,2,1,0.2954
1,0,1,0,0,1,1,0,0,0.5036
1,0,1,0,0,1,1,0,1,0.5036
1,0,1,0,0,1,1,1,0,0.2538
1,0,1,0,0,1,1,1,1,0.2275
1,0,1,0,0,1,1,2,0,0.2539
1,0,1,0,0,1,1,2,1,0.2536
1,0,1,0,0,1,2,0,0,0.5036
1,0,1,0,0,1,2,0,1,0.5036
1,0,1,0,0,1,2,1,0,0.2954
1,0,1,0,0,1,2,1,1,0.2954
1,0,1,0,0,1,2,2,0,0.2954
1,0,1,0,0,1,2,2,1,0.2954
1,0,1,0,1,0,1,0,0,0.5036
1,0,1,0,1,0,1,0,1,0.5036
1,0,1,0,1,0,1,1,0,0.0466
1,0,1,0,1,0,1,1,1,0.2576
1,0,1,0,1,0,1,2,0,0.2535
1,0,1,0,1,0,1,2,1,0.253
1,0,1,0,1,0,2,0,0,0.5036
1,0,1,0,1,0,2,0,1,0.5036
1,0,1,0,1,0,2,1,0,0.2954
1,0,1,0,1,0,2,1,1,0.2954
1,0,1,0,1,0,2,2,0,0.2954
1,0,1,0,1,0,2,2,1,0.2954
1,0,1,0,1,1,1,0,0,0.5036
1,0,1,0,1,1,1,0,1,0.5036
1,0,1,0,1,1,1,1,0,0.2534
1,0,1,0,1,1,1,1,1,0.225
1,0,1,0,1,1,1,2,0,0.2534
1,0,1,0,1,1,1,2,1,0.253
1,0,1,0,1,1,2,0,0,0.5036
1,0,1,0,1,1,2,0,1,0.5036
1,0,1,0,1,1,2,1,0,0.2954
1,0,1,0,1,1,2,1,1,0.2954
1,0,1,0,1,1,2,2,0,0.2954
1,0,1,0,1,1,2,2,1,0.2954
1,0,1,1,0,0,1,0,0,0.5036
1,0,1,1,0,0,1,0,1,0.5036
1,0,1,1,0,0,1,1,0,0.2534
1,0,1,1,0,0,1,1,1,0.2251
1,0,1,1,0,0,1,2,0,0.7139
1,0,1,1,0,0,1,2,1,0.7136
1,0,1,1,0,0,2,0,0,0.5036
1,0,1,1,0,0,2,0,1,0.5036
1,0,1,1,0,0,2,1,0,0.2954
1,0,1,1,0,0,2,1,1,0.2954
1,0,1,1,0,0,2,2,0,0.2954
1,0,1,1,0,0,2,2,1,0.2954
1,0,1,1,0,1,1,0,0,0.5036
1,0,1,1,0,1,1,0,1,0.5036
1,0,1,1,0,1,1,1,0,0.2536
1,0,1,1,0,1,1,1,1,0.2275
1,0,1,1,0,1,1,2,0,0.2538
1,0,1,1,0,1,1,2,1,0.2536
1,0,1,1,0,1,2,0,0,0.5036
1,0,1,1,0,1,2,0,1,0.5036
1,0,1,1,0,1,2,1,0,0.2954
1,0,1,1,0,1,2,1,1,0.2954
1,0,1,1,0,1,2,2,0,0.2954
1,0,1,1,0,1,2,2,1,0.2954
1,0,1,1,1,0,1,0,0,0.5036
1,0,1,1,1,0,1,0,1,0.5036
1,0,1,1,1,0,1,1,0,0.0466
1,0,1,1,1,0,1,1,1,0.2576
1,0,1,1,1,0,1,2,0,0.2535
1,0,1,1,1,0,1,2,1,0.253
1,0,1,1,1,0,2,0,0,0.5036
1,0,1,1,1,0,2,0,1,0.5036
1,0,1,1,1,0,2,1,0,0.2954
1,0,1,1,1,0,2,1,1,0.2954
1,0,1,1,1,0,2,2,0,0.2954
1,0,1,1,1,0,2,2,1,0.2954
1,0,1,1,1,1,1,0,0,0.5036
1,0,1,1,1,1,1,0,1,0.5036
1,0,1,1,1,1,1,1,0,0.2534
1,0,1,1,1,1,1,1,1,0.225
1,0,1,1,1,1,1,2,0,0.2534
1,0,1,1,1,1,1,2,1,0.253
1,0,1,1,1,1,2,0,0,0.5036
1,0,1,1,1,1,2,0,1,0.5036
1,0,1,1,1,1,2,1,0,0.2954
1,0,1,1,1,1,2,1,1,0.2954
1,0,1,1,1,1,2,2,0,0.2954
1,0,1,1,1,1,2,2,1,0.2954
1,1,0,0,0,0,1,0,0,0.5036
1,1,0,0,0,0,1,0,1,0.5036
1,1,0,0,0,0,1,1,0,0.742
1,1,0,0,0,0,1,1,1,0.2263
1,1,0,0,0,0,1,2,0,0.2878
1,1,0,0,0,0,1,2,1,0.7188
1,1,0,0,0,0,2,0,0,0.5036
1,1,0,0,0,0,2,0,1,0.5036
1,1,0,0,0,0,2,1,0,0.2954
1,1,0,0,0,0,2,1,1,0.2954
1,1,0,0,0,0,2,2,0,0.2954
1,1,0,0,0,0,2,2,1,0.2954
1,1,0,0,0,1,1,0,0,0.5036
1,1,0,0,0,1,1,0,1,0.5036
1,1,0,0,0,1,1,1,0,0.7347
1,1,0,0,0,1,1,1,1,0.4764
1,1,0,0,0,1,1,2,0,0.7231
1,1,0,0,0,1,1,2,1,0.7188
1,1,0,0,0,1,2,0,0,0.5036
1,1,0,0,0,1,2,0,1,0.5036
1,1,0,0,0,1,2,1,0,0.2954
1,1,0,0,0,1,2,1,1,0.2954
1,1,0,0,0,1,2,2,0,0.2954
1,1,0,0,0,1,2,2,1,0.2954
1,1,0,0,1,0,1,0,0,0.5036
1,1,0,0,1,0,1,0,1,0.5036
1,1,0,0,1,0,1,1,0,0.4168
